0,0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.03996647914566948,2.6603625890358675e-05
0.07994631134908288,5.0591887641844254e-05
0.11995966627514373,7.227303287000189e-05
0.1599607678800753,9.1859151983036e-05
0.1999596767670196,0.0001095519734973359
0.23996068437443377,0.00012553362890750238
0.27996088216961473,0.00013996922940606255
0.3199606034441687,0.0001530089572120046
0.35996576110963946,0.00016478945958797514
0.39996262209467753,0.00017542844795235483
0.4399596739401107,0.00018503878288735778
0.4799598733979442,0.00019372058560165043
0.5199595960291854,0.00020156279670553262
0.5599606540018899,0.00020864693198773852
0.5999597092900728,0.00021504571342568403
0.6399620548724161,0.00022082624110426733
0.678794100295346,0.00022589501750893136
0.7136599460146225,0.00023000600604052113
0.7447721981349462,0.0002333196908033888
0.7724211148889112,0.00023597949898727496
0.7970936191793998,0.00023812366444274775
0.8190931165671137,0.00023985064804135035
0.8387342650055787,0.00024124342111085081
0.8562008178173808,0.0002423620794588344
0.8717922537694757,0.00024326419834604912
0.8856933669157563,0.00024399074450333382
0.8981002715605183,0.00024457649534063346
0.9091393996625615,0.0002450472251511981
0.9189915807124969,0.0002454267551605812
0.9277829410932802,0.00024573267201081345
0.9356071409122653,0.00024597858496244165
0.9425951414664719,0.00024617699653453466
0.9488147015517775,0.0002463364996015841
0.9543644623435774,0.0002464650740818053
0.9593127444473748,0.0002465686292117497
0.9637247243212146,0.0002466520328594541
0.9676578397842026,0.0002467191943351214
0.9711683441678709,0.0002467733433241845
0.9742918747218016,0.0002468168597249397
0.9770819782501488,0.00024685197553427757
0.9795649065047131,0.00024688020080121945
0.9817805514456095,0.0002469029542792965
0.9837560901235282,0.00024692128039400954
0.9855175571095129,0.00024693604064734645
0.9870880657659554,0.00024694792815210706
0.9884881090063012,0.00024695750056378065
0.9897373638118718,0.00024696521609169714
0.9908492656789311,0.00024697141874886606
0.9918416294836164,0.0002469764197152203
