0,0,0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
1.0,0.15978991714217705,0.0
1.0,0.2,0.0
1.0,0.2,0.0
1.0,0.2,0.0400010108
1.0,0.2,0.07996230119999978
1.0,0.2,0.1199744223999995
1.0,0.2,0.15996351239999934
1.0,0.2,0.20002098079999922
1.0,0.2,0.2399634837999991
1.0,0.2,0.279963302599999
1.0,0.2,0.3199636457999989
1.0,0.2,0.35996341699999884
1.0,0.2,0.3999641417999988
1.0,0.2,0.43996510499999875
1.0,0.2,0.47996449459999874
1.0,0.2,0.5200073717999987
1.0,0.2,0.5599716185999987
1.0,0.2,0.5999643801999986
1.0,0.2,0.6399631021999986
1.0,0.19415927567856145,0.6787960776347316
1.0,0.1743305372542264,0.7136622349441105
1.0,0.15542294031797796,0.7447445699967633
1.0,0.13837426666935132,0.7724194629056739
1.0,0.12335581079437888,0.7970918956294009
1.0,0.11001024722114945,0.8190944487005425
1.0,0.09808571864147188,0.838711456776288
1.0,0.08744518752929688,0.8562004567681619
1.0,0.07796217321776722,0.87179267202616
1.0,0.06950925569374522,0.8856943441785756
1.0,0.061972493847352,0.8980890232260306
1.0,0.05525260233122275,0.9091408899771836
1.0,0.04926112428281827,0.9189917078375155
1.0,0.04391936717192352,0.9277756985366106
1.0,0.03915728736844053,0.9356072979163081
1.0,0.03491155519148519,0.9425893942136292
1.0,0.031125947659831822,0.9488199580450963
1.0,0.02775008976668373,0.9543658223927469
1.0,0.024740078594919206,0.959318451913728
1.0,0.022057240780481623,0.9637253995324727
1.0,0.01966556856093718,0.9676586595368247
1.0,0.017533831764759433,0.9711651926196788
1.0,0.015633280963793298,0.9742921738283488
1.0,0.013938068331454428,0.9770795522200462
1.0,0.012426582046574658,0.9795648899658025
1.0,0.01107914699491679,0.981780844038427
1.0,0.009877836797208018,0.9837563011809657
1.0,0.008806731180189705,0.9855177255239025
1.0,0.007851787250938975,0.9870879897498203
1.0,0.007000405547484879,0.988488091223497
1.0,0.006241345795966536,0.9897363085982442
1.0,0.005564593424617634,0.9908493774659797
1.0,0.004961197545571478,0.991841517850367
1.0,0.004423215454859043,0.9927270237956705
1.0,0.003943473859725555,0.9935168686186712
1.0,0.0035154594942188215,0.9942186858576033
1.0,0.003133977994403273,0.9948456317934083
1.0,0.002794377467119128,0.9954040317284973
1.0,0.002491651525723787,0.9959028469040457
1.0,0.0022215066570134183,0.9963467426305415
1.0,0.001980567698406774,0.9967432321394084
1.0,0.0017657923101117767,0.9970963982632036
1.0,0.0015742778976135566,0.9974109127360629
1.0,0.0014035661995709563,0.997691683600791
1.0,0.0012514702647739608,0.9979424467561113
1.0,0.0011157430756219566,0.9981653653228654
1.0,0.000994630113328344,0.9983643030125423
1.0,0.0008867704600156256,0.9985416702553513
1.0,0.0007906637234736157,0.998699640920308
1.0,0.0007049532187036672,0.9988406724393513
1.0,0.000628546804447893,0.9989663398698835
1.0,0.0005604084883985422,0.9990785748471305
1.0,0.0004996215757086079,0.9991783666066727
1.0,0.00044542253672814663,0.9992675299333179
1.0,0.0003971302752600665,0.999346991892521
1.0,0.0003540636234805405,0.9994177138873513
1.0,0.0003156613520333948,0.9994808399262872
1.0,0.0002814554539791931,0.9995371274741218
1.0,0.0002509554307804991,0.9995873194097621
1.0,0.00022374339830747366,0.9996320705007062
1.0,0.00019947912137859112,0.9996719634808087
1.0,0.000177848395606387,0.9997075293521958
1.0,0.00015856526877928566,0.9997392464208242
1.0,0.00014137274082086997,0.9997675205376602
1.0,0.00012604258545493446,0.9997927297818908
1.0,0.0001123746147806922,0.9998152047905888
1.0,0.00010018939628239397,0.9998352427940802
1.0,8.932554105570377e-05,0.9998531062880002
1.0,7.963991810305028e-05,0.9998690349210047
1.0,7.100471218475675e-05,0.9998832366624576
1.0,6.330539301642567e-05,0.9998958980006764
1.0,5.6440572747988585e-05,0.9999071852432755
1.0,5.032047045971862e-05,0.9999172598494144
1.0,4.4862816651677724e-05,0.9999273229861091
1.0,3.9835454072624845e-05,0.9999373869266229
1.0,3.487522416941257e-05,0.9999373869266229
1.0,3.131650290700163e-05,0.9999373869266229
1.0,3.0693985176000856e-05,0.9999373869266229
1.0,3.130482602537778e-05,0.9999373869266229
1.0,3.141167880521564e-05,0.9999373869266229
1.0,3.130683031730267e-05,0.9999373869266229
1.0,3.1288489447652705e-05,0.9999373869266229
1.0,3.130648628828451e-05,0.9999373869266229
1.0,3.1309634428183424e-05,0.9999373869266229
1.0,3.130654533954539e-05,0.9999373869266229
1.0,3.1306004973411604e-05,0.9999373869266229
1.0,3.1306535203623046e-05,0.9999373869266229
1.0,3.130662795539645e-05,0.9999373869266229
1.0,3.130653694341523e-05,0.9999373869266229
1.0,3.130652102292922e-05,0.9999373869266229
1.0,3.130653664478657e-05,0.9999373869266229
1.0,3.130653937747691e-05,0.9999373869266229
1.0,3.1306536696045036e-05,0.9999373869266229
1.0,3.130653622698923e-05,0.9999373869266229
1.0,3.130653668724672e-05,0.9999373869266229
1.0,3.130653676775835e-05,0.9999373869266229
1.0,3.1306536688756914e-05,0.9999373869266229
1.0,3.13065366749374e-05,0.9999373869266229
1.0,3.13065366884977e-05,0.9999373869266229
1.0,3.1306536690869766e-05,0.9999373869266229
1.0,3.1306536688542194e-05,0.9999373869266229
1.0,3.1306536688135036e-05,0.9999373869266229
1.0,3.130653668853456e-05,0.9999373869266229
1.0,3.130653668860444e-05,0.9999373869266229
1.0,3.1306536688535865e-05,0.9999373869266229
1.0,3.130653668852387e-05,0.9999373869266229
1.0,3.130653668853564e-05,0.9999373869266229
1.0,3.13065366885377e-05,0.9999373869266229
1.0,3.1306536688535676e-05,0.9999373869266229
1.0,3.130653668853532e-05,0.9999373869266229
1.0,3.1306536688535676e-05,0.9999373869266229
1.0,3.1306536688535737e-05,0.9999373869266229
1.0,3.1306536688535676e-05,0.9999373869266229
