0,0,0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
1.0,0.0,0.0
1.0,0.2,0.0
1.0,0.2,0.0
1.0,0.2,0.0400011062
1.0,0.2,0.080004692
1.0,0.2,0.1200022698
1.0,0.2,0.16000971800000002
1.0,0.2,0.20001087180000002
1.0,0.2,0.23999967580000003
1.0,0.2,0.28000435840000004
1.0,0.2,0.31998806
1.0,0.2,0.3600100994
1.0,0.2,0.4000012874
1.0,0.2,0.4400013924
1.0,0.2,0.48000316620000005
1.0,0.2,0.5199988842000001
1.0,0.2,0.560000801
1.0,0.2,0.600013876
1.0,0.2,0.6400069236
1.0,0.2,0.6800037384
1.0,0.2,0.7199834345999999
1.0,0.1824579307545046,0.7564952140999291
1.0,0.1634607429534477,0.7891914626129735
1.0,0.14597523695508177,0.8183799392206488
1.0,0.13048430180790485,0.8444784234593657
1.0,0.11670837872171906,0.8678195761167561
1.0,0.10435707811622214,0.8886995307579174
1.0,0.09327926568243732,0.9073467148925695
1.0,0.08336643440521363,0.9240236829018897
1.0,0.07449411303822928,0.9389251731437235
1.0,0.06655186331189149,0.95222195079112
1.0,0.05944135169659628,0.9641209804311859
1.0,0.05307753055530649,0.974740728392334
1.0,0.04737701967111449,0.9842260520795587
1.0,0.04227075838343246,0.9926673864168882
1.0,0.037702542871328966,1.0002070877797111
1.0,0.033618044395671946,1.0069361485643413
1.0,0.029960526038891697,1.0129245050511806
1.0,0.02668351967580634,1.0182636723021443
1.0,0.023750673588148898,1.0230178059444368
1.0,0.02112548635616769,1.0272366486351758
1.0,0.018775789662606714,1.0309978193829061
1.0,0.01667357812124323,1.0343321184011318
1.0,0.014790971581583691,1.0372863496984779
1.0,0.013106793890204596,1.0399071528795258
1.0,0.01160088752196278,1.0422253118526914
1.0,0.010252701169524571,1.044279590108663
1.0,0.00904551386095288,1.0460877702836673
1.0,0.007964230595676372,1.0476816801213693
1.0,0.006996683308520855,1.0490816476740075
1.0,0.006131246021719956,1.050306170779315
1.0,0.005357572505460113,1.0513779269551453
1.0,0.004665849416524568,1.0523111259860116
1.0,0.004046214466091071,1.0531204269505
1.0,0.0034928712881404714,1.053819307833327
1.0,0.002997801215525713,1.0544182964347117
1.0,0.0025546543102973537,1.0549295745918061
1.0,0.0021590239481110336,1.0553617763590026
1.0,0.001804164830041196,1.0557226012369398
1.0,0.0014875162167297708,1.0560199782957727
1.0,0.001204750893960698,1.0562606705952264
1.0,0.0009525117673453674,1.0564514591356187
1.0,0.0007266105635344612,1.0565967887324144
1.0,0.0005250476021094845,1.0567016841127381
1.0,0.0003458210173389077,1.0568067040480043
1.0,0.00018003769183401117,1.0569115791488894
1.0,1.6251836837823108e-05,1.0569115791488894
1.0,-0.00013495907970219323,1.0569115791488894
1.0,-0.0002555427640832317,1.0569115791488894
1.0,-0.0003630233662094001,1.0569115791488894
1.0,-0.0004760609116721444,1.0569115791488894
1.0,-0.0005903660775463879,1.0569115791488894
1.0,-0.0007043473161203878,1.0569115791488894
1.0,-0.0008179729975435895,1.0569115791488894
1.0,-0.0009321492172481918,1.0569115791488894
1.0,-0.001045886604880173,1.0569115791488894
1.0,-0.001159884598491881,1.0569115791488894
1.0,-0.001273481583661109,1.0569115791488894
1.0,-0.0013885693887184386,1.0569115791488894
1.0,-0.0015011469573280173,1.0569115791488894
1.0,-0.0016149294847745653,1.0569115791488894
1.0,-0.0017290630755633883,1.0569115791488894
1.0,-0.0018429896233113988,1.0569115791488894
1.0,-0.00195653431846975,1.0569115791488894
1.0,-0.002070241972417425,1.0569115791488894
1.0,-0.0021844800932768714,1.0569115791488894
1.0,-0.002298241247241418,1.0569115791488894
1.0,-0.0024115299935457413,1.0569115791488894
1.0,-0.002525575078127503,1.0569115791488894
1.0,-0.002639316726951002,1.0569115791488894
1.0,-0.0027534822738198884,1.0569115791488894
1.0,-0.0028667552252226412,1.0569115791488894
1.0,-0.002980594535600123,1.0569115791488894
1.0,-0.0030946729184233544,1.0569115791488894
1.0,-0.0032084086656568415,1.0569115791488894
1.0,-0.0033223345812261884,1.0569115791488894
1.0,-0.0034358745953119788,1.0569115791488894
1.0,-0.003549923032404534,1.0569115791488894
1.0,-0.0036635403124956056,1.0569115791488894
1.0,-0.003777394242315133,1.0569115791488894
1.0,-0.003891718876992585,1.0569115791488894
1.0,-0.004005039923208352,1.0569115791488894
1.0,-0.004118988064455986,1.0569115791488894
1.0,-0.004234602560236736,1.0569115791488894
1.0,-0.0043473668552707,1.0569115791488894
1.0,-0.004460528962812033,1.0569115791488894
1.0,-0.004574090307926677,1.0569115791488894
1.0,-0.00468807585886263,1.0569115791488894
1.0,-0.0048017768593013425,1.0569115791488894
1.0,-0.0049155369766429,1.0569115791488894
1.0,-0.0050296797389868635,1.0569115791488894
1.0,-0.005143184236832441,1.0569115791488894
1.0,-0.00525733863645611,1.0569115791488894
1.0,-0.005371038810538697,1.0569115791488894
1.0,-0.005484958619494881,1.0569115791488894
1.0,-0.005598842261711631,1.0569115791488894
0,0,1.0569115791488894
0,0,1.0569115791488894
0,0,1.055407702048561
0,0,1.0539049705734165
0,0,1.0524042003974559
0,0,1.050902109746226
0,0,1.0494038783401471
0,0,1.0479046967988648
0,0,1.0464106515331186
0,0,1.0449196555635065
0,0,1.0434302048319561
0,0,1.0419412299065176
0,0,1.04045866233876
0,0,1.0389790133996297
0,0,1.0375032451181996
0,0,1.0360277869794765
0,0,1.034560155195944
0,0,1.0330929058480327
0,0,1.0316309313327032
0,0,1.0301751417076122
0,0,1.0287187501559538
0,0,1.027385485200033
0,0,1.0261956467442377
0,0,1.0251349532670877
0,0,1.0241902697803535
0,0,1.0233466670355114
